Name,Cluster,Dist,f_Dist,r_Dist,log(Age),r_log(Age),Vmag,(B-V)0,log(Lx),log(Lx/Lb),Ref,Simbad,_RA,_DE,Lx,age,logLx_cgs
497,[DFM2004] 393          ,NGC6530     ,1062.0, ,"a,b    ",6.73,"a,b,i  ",16.98,1.1,23.61,-2.79,i    ,Simbad,271.08792,-24.390420000000002,4.0738027780411217e+30,5370317.963702532,30.61
498,[DFM2004] 423          ,NGC6530     ,1062.0, ,"a,b    ",6.73,"a,b,i  ",15.62,1.1,22.44,-4.5,i    ,Simbad,271.09212,-24.42961,2.7542287033381747e+29,5370317.963702532,29.44
499,[DFM2004] 823          ,NGC6530     ,1062.0, ,"a,b    ",6.73,"a,b,i  ",16.51,1.09,23.01,-3.57,i    ,Simbad,271.20987,-24.25603,1.0232929922807578e+30,5370317.963702532,30.01
500,[DFM2004] 823          ,NGC6530     ,1062.0, ,"a,b    ",6.73,"a,b,i  ",16.51,1.09,23.01,-3.57,i    ,Simbad,271.20987,-24.25603,1.0232929922807578e+30,5370317.963702532,30.01
501,[DFM2004] 823          ,NGC6530     ,1062.0, ,"a,b    ",6.73,"a,b,i  ",16.51,1.09,23.01,-3.57,i    ,Simbad,271.20987,-24.25603,1.0232929922807578e+30,5370317.963702532,30.01
502,[DFM2004] 636          ,NGC6530     ,1062.0, ,"a,b    ",6.73,"a,b,i  ",16.11,1.09,23.77,-2.98,i    ,Simbad,271.13421,-24.35781,5.888436553555884e+30,5370317.963702532,30.77
503,[DFM2004] 54           ,NGC6530     ,1062.0, ,"a,b    ",6.73,"a,b,i  ",16.84,1.09,23.07,-3.39,i    ,Simbad,270.99279,-24.28033,1.1748975549395303e+30,5370317.963702532,30.07
504,[DFM2004] 436          ,NGC6530     ,1062.0, ,"a,b    ",6.73,"a,b,i  ",17.67,1.09,23.61,-2.51,i    ,Simbad,271.09454,-24.26811,4.0738027780411217e+30,5370317.963702532,30.61
505,[DFM2004] 713          ,NGC6530     ,1062.0, ,"a,b    ",6.73,"a,b,i  ",15.41,1.08,23.58,-3.44,i    ,Simbad,271.15912000000003,-24.34631,3.801893963205597e+30,5370317.963702532,30.58
506,[DFM2004] 59           ,NGC6530     ,1062.0, ,"a,b    ",6.73,"a,b,i  ",15.51,1.08,23.81,-3.17,i    ,Simbad,270.99392,-24.41628,6.456542290346537e+30,5370317.963702532,30.81
507,[DFM2004] 483          ,NGC6530     ,1062.0, ,"a,b    ",6.73,"a,b,i  ",15.69,1.08,23.32,-3.59,i    ,Simbad,271.10267000000005,-24.33481,2.089296130854041e+30,5370317.963702532,30.32
508,[DFM2004] 125          ,NGC6530     ,1062.0, ,"a,b    ",6.73,"a,b,i  ",16.31,1.08,23.11,-3.56,i    ,Simbad,271.02128999999996,-24.27836,1.2882495516931323e+30,5370317.963702532,30.11
509,[DFM2004] 240          ,NGC6530     ,1062.0, ,"a,b    ",6.73,"a,b,i  ",15.59,1.08,23.73,-3.22,i    ,Simbad,271.05742000000004,-24.40142,5.370317963702533e+30,5370317.963702532,30.73
510,[DFM2004] 811          ,NGC6530     ,1062.0, ,"a,b    ",6.73,"a,b,i  ",15.87,1.08,23.77,-3.06,i    ,Simbad,271.20171,-24.48444,5.888436553555884e+30,5370317.963702532,30.77
511,[DFM2004] 368          ,NGC6530     ,1062.0, ,"a,b    ",6.73,"a,b,i  ",14.94,1.07,23.38,-3.82,i    ,Simbad,271.08487,-24.47208,2.3988329190194848e+30,5370317.963702532,30.38
512,[DFM2004] 825          ,NGC6530     ,1062.0, ,"a,b    ",6.73,"a,b,i  ",16.5,1.05,23.67,-2.9,i    ,Simbad,271.21071,-24.345579999999998,4.6773514128720006e+30,5370317.963702532,30.67
513,[DFM2004] 418          ,NGC6530     ,1062.0, ,"a,b    ",6.73,"a,b,i  ",15.64,1.05,23.37,-3.55,i    ,Simbad,271.09096,-24.27392,2.3442288153199276e+30,5370317.963702532,30.37
514,[DFM2004] 600          ,NGC6530     ,1062.0, ,"a,b    ",6.73,"a,b,i  ",17.87,1.05,22.99,-3.03,i    ,Simbad,271.12458,-24.24156,9.772372209558073e+29,5370317.963702532,29.99
515,[DFM2004] 214          ,NGC6530     ,1062.0, ,"a,b    ",6.73,"a,b,i  ",16.78,1.05,23.12,-3.34,i    ,Simbad,271.05057999999997,-24.37219,1.31825673855641e+30,5370317.963702532,30.12
516,[DFM2004] 53           ,NGC6530     ,1062.0, ,"a,b    ",6.73,"a,b,i  ",16.03,1.05,23.24,-3.52,i    ,Simbad,270.99162,-24.41161,1.737800828749369e+30,5370317.963702532,30.24
517,[DFM2004] 311          ,NGC6530     ,1062.0, ,"a,b    ",6.73,"a,b,i  ",16.73,1.05,23.21,-3.26,i    ,Simbad,271.07246000000004,-24.31942,1.6218100973589332e+30,5370317.963702532,30.21
518,[DFM2004] 285          ,NGC6530     ,1062.0, ,"a,b    ",6.73,"a,b,i  ",15.45,1.04,22.99,-4.0,i    ,Simbad,271.06554,-24.31714,9.772372209558073e+29,5370317.963702532,29.99
519,[DFM2004] 9            ,NGC6530     ,1062.0, ,"a,b    ",6.73,"a,b,i  ",16.85,1.04,23.63,-2.8,i    ,Simbad,270.95567,-24.393720000000002,4.265795188015917e+30,5370317.963702532,30.63
520,[DFM2004] 434          ,NGC6530     ,1062.0, ,"a,b    ",6.73,"a,b,i  ",14.54,1.04,23.65,-3.69,i    ,Simbad,271.09425,-24.34231,4.466835921509616e+30,5370317.963702532,30.65
521,[DFM2004] 103          ,NGC6530     ,1062.0, ,"a,b    ",6.73,"a,b,i  ",14.85,1.03,23.89,-3.34,i    ,Simbad,271.012,-24.36111,7.762471166286927e+30,5370317.963702532,30.89
522,[DFM2004] 640          ,NGC6530     ,1062.0, ,"a,b    ",6.73,"a,b,i  ",16.7,1.03,23.66,-2.82,i    ,Simbad,271.13475,-24.32447,4.5708818961487514e+30,5370317.963702532,30.66
523,[DFM2004] 786          ,NGC6530     ,1062.0, ,"a,b    ",6.73,"a,b,i  ",16.65,1.03,23.24,-3.26,i    ,Simbad,271.18754,-24.21981,1.737800828749369e+30,5370317.963702532,30.24
524,[DFM2004] 235          ,NGC6530     ,1062.0, ,"a,b    ",6.73,"a,b,i  ",15.31,1.03,23.66,-3.37,i    ,Simbad,271.05571000000003,-24.41422,4.5708818961487514e+30,5370317.963702532,30.66
525,[DFM2004] 12           ,NGC6530     ,1062.0, ,"a,b    ",6.73,"a,b,i  ",15.96,1.03,22.87,-3.91,i    ,Simbad,270.95929,-24.37314,7.413102413009193e+29,5370317.963702532,29.87
526,[DFM2004] 584          ,NGC6530     ,1062.0, ,"a,b    ",6.73,"a,b,i  ",16.53,1.03,22.96,-3.58,i    ,Simbad,271.12183,-24.395310000000002,9.120108393559115e+29,5370317.963702532,29.96
527,[DFM2004] 550          ,NGC6530     ,1062.0, ,"a,b    ",6.73,"a,b,i  ",16.58,1.02,23.28,-3.25,i    ,Simbad,271.1155,-24.347579999999997,1.905460717963252e+30,5370317.963702532,30.28
528,[DFM2004] 66           ,NGC6530     ,1062.0, ,"a,b    ",6.73,"a,b,i  ",15.64,1.02,22.84,-4.06,i    ,Simbad,270.99683,-24.385579999999997,6.918309709189363e+29,5370317.963702532,29.84
529,[DFM2004] 133          ,NGC6530     ,1062.0, ,"a,b    ",6.73,"a,b,i  ",16.85,1.02,23.07,-3.34,i    ,Simbad,271.02429,-24.42183,1.1748975549395303e+30,5370317.963702532,30.07
530,[DFM2004] 194          ,NGC6530     ,1062.0, ,"a,b    ",6.73,"a,b,i  ",15.53,1.02,22.55,-4.39,i    ,Simbad,271.04387,-24.44889,3.5481338923357605e+29,5370317.963702532,29.55
531,[DFM2004] 373          ,NGC6530     ,1062.0, ,"a,b    ",6.73,"a,b,i  ",15.43,1.01,23.12,-3.86,i    ,Simbad,271.08482999999995,-24.36681,1.31825673855641e+30,5370317.963702532,30.12
532,[DFM2004] 145          ,NGC6530     ,1062.0, ,"a,b    ",6.73,"a,b,i  ",14.56,1.01,24.65,-2.67,i    ,Simbad,271.03071,-24.37272,4.466835921509617e+31,5370317.963702532,31.65
533,[DFM2004] 150          ,NGC6530     ,1062.0, ,"a,b    ",6.73,"a,b,i  ",16.43,1.01,23.92,-2.65,i    ,Simbad,271.03258,-24.357329999999997,8.317637711026742e+30,5370317.963702532,30.92
534,[DFM2004] 216          ,NGC6530     ,1062.0, ,"a,b    ",6.73,"a,b,i  ",15.99,1.01,23.76,-2.99,i    ,Simbad,271.052,-24.32864,5.75439937337159e+30,5370317.963702532,30.76
535,[DFM2004] 806          ,NGC6530     ,1062.0, ,"a,b    ",6.73,"a,b,i  ",15.51,1.0,23.6,-3.35,i    ,Simbad,271.19942000000003,-24.39181,3.981071705534986e+30,5370317.963702532,30.6
536,[DFM2004] 270          ,NGC6530     ,1062.0, ,"a,b    ",6.73,"a,b,i  ",16.91,0.99,22.98,-3.39,i    ,Simbad,271.06333,-24.31864,9.549925860214369e+29,5370317.963702532,29.98
537,[DFM2004] 286          ,NGC6530     ,1062.0, ,"a,b    ",6.73,"a,b,i  ",16.48,0.99,23.37,-3.18,i    ,Simbad,271.06583,-24.357670000000002,2.3442288153199276e+30,5370317.963702532,30.37
538,[DFM2004] 775          ,NGC6530     ,1062.0, ,"a,b    ",6.73,"a,b,i  ",16.15,0.99,23.21,-3.47,i    ,Simbad,271.18387,-24.244139999999998,1.6218100973589332e+30,5370317.963702532,30.21
539,[DFM2004] 704          ,NGC6530     ,1062.0, ,"a,b    ",6.73,"a,b,i  ",16.58,0.98,23.33,-3.18,i    ,Simbad,271.15457999999995,-24.40478,2.1379620895022237e+30,5370317.963702532,30.33
540,[DFM2004] 536          ,NGC6530     ,1062.0, ,"a,b    ",6.73,"a,b,i  ",15.35,0.98,23.71,-3.29,i    ,Simbad,271.11183,-24.389860000000002,5.128613839913659e+30,5370317.963702532,30.71
541,[DFM2004] 2            ,NGC6530     ,1062.0, ,"a,b    ",6.73,"a,b,i  ",16.09,0.97,23.18,-3.52,i    ,Simbad,270.94671,-24.405920000000002,1.513561248436207e+30,5370317.963702532,30.18
542,[DFM2004] 312          ,NGC6530     ,1062.0, ,"a,b    ",6.73,"a,b,i  ",16.33,0.97,22.78,-3.82,i    ,Simbad,271.07282999999995,-24.22239,6.0255958607435934e+29,5370317.963702532,29.78
543,[DFM2004] 594          ,NGC6530     ,1062.0, ,"a,b    ",6.73,"a,b,i  ",14.55,0.97,24.03,-3.29,i    ,Simbad,271.12307999999996,-24.37517,1.0715193052376091e+31,5370317.963702532,31.03
544,[DFM2004] 157          ,NGC6530     ,1062.0, ,"a,b    ",6.73,"a,b,i  ",14.48,0.96,22.78,-4.55,i    ,Simbad,271.03404,-24.43475,6.0255958607435934e+29,5370317.963702532,29.78
545,[DFM2004] 69           ,NGC6530     ,1062.0, ,"a,b    ",6.73,"a,b,i  ",15.73,0.96,23.55,-3.29,i    ,Simbad,270.99775,-24.20656,3.5481338923357605e+30,5370317.963702532,30.55
546,[DFM2004] 572          ,NGC6530     ,1062.0, ,"a,b    ",6.73,"a,b,i  ",15.12,0.95,23.64,-3.43,i    ,Simbad,271.12037000000004,-24.371779999999998,4.3651583224016655e+30,5370317.963702532,30.64
547,[DFM2004] 363          ,NGC6530     ,1062.0, ,"a,b    ",6.73,"a,b,i  ",16.17,0.95,23.5,-3.15,i    ,Simbad,271.08346,-24.38006,3.1622776601683795e+30,5370317.963702532,30.5
548,[DFM2004] 153          ,NGC6530     ,1062.0, ,"a,b    ",6.73,"a,b,i  ",16.64,0.94,22.74,-3.72,i    ,Simbad,271.03354,-24.41142,5.4954087385762255e+29,5370317.963702532,29.74
549,[DFM2004] 185          ,NGC6530     ,1062.0, ,"a,b    ",6.73,"a,b,i  ",15.86,0.94,23.12,-3.66,i    ,Simbad,271.04196,-24.44303,1.31825673855641e+30,5370317.963702532,30.12
550,[DFM2004] 7            ,NGC6530     ,1062.0, ,"a,b    ",6.73,"a,b,i  ",16.64,0.94,23.6,-2.87,i    ,Simbad,270.95504,-24.36903,3.981071705534986e+30,5370317.963702532,30.6
551,[DFM2004] 335          ,NGC6530     ,1062.0, ,"a,b    ",6.73,"a,b,i  ",16.4,0.94,22.99,-3.57,i    ,Simbad,271.07837,-24.45797,9.772372209558073e+29,5370317.963702532,29.99
552,[DFM2004] 19           ,NGC6530     ,1062.0, ,"a,b    ",6.73,"a,b,i  ",13.8,0.92,24.47,-3.12,i    ,Simbad,270.96754,-24.383110000000002,2.951209226666378e+31,5370317.963702532,31.47
553,[DFM2004] 658          ,NGC6530     ,1062.0, ,"a,b    ",6.73,"a,b,i  ",14.56,0.92,23.94,-3.35,i    ,Simbad,271.14029,-24.45267,8.709635899560833e+30,5370317.963702532,30.94
554,[DFM2004] 813          ,NGC6530     ,1062.0, ,"a,b    ",6.73,"a,b,i  ",13.61,0.91,24.38,-3.29,i    ,Simbad,271.20267,-24.443170000000002,2.398832919019485e+31,5370317.963702532,31.38
555,[DFM2004] 306          ,NGC6530     ,1062.0, ,"a,b    ",6.73,"a,b,i  ",14.26,0.91,23.48,-3.92,i    ,Simbad,271.07046,-24.40408,3.0199517204020194e+30,5370317.963702532,30.48
556,[DFM2004] 629          ,NGC6530     ,1062.0, ,"a,b    ",6.73,"a,b,i  ",16.58,0.9,22.12,-4.35,i    ,Simbad,271.13146,-24.34161,1.31825673855641e+29,5370317.963702532,29.12
557,[DFM2004] 253          ,NGC6530     ,1062.0, ,"a,b    ",6.73,"a,b,i  ",14.39,0.9,23.86,-3.49,i    ,Simbad,271.06025,-24.32692,7.244359600749892e+30,5370317.963702532,30.86
558,[DFM2004] 509          ,NGC6530     ,1062.0, ,"a,b    ",6.73,"a,b,i  ",15.36,0.9,23.76,-3.2,i    ,Simbad,271.10662,-24.29725,5.75439937337159e+30,5370317.963702532,30.76
559,[DFM2004] 49           ,NGC6530     ,1062.0, ,"a,b    ",6.73,"a,b,i  ",16.27,0.89,23.43,-3.16,i    ,Simbad,270.98879,-24.26944,2.691534803926914e+30,5370317.963702532,30.43
560,[DFM2004] 686          ,NGC6530     ,1062.0, ,"a,b    ",6.73,"a,b,i  ",15.98,0.89,23.6,-3.1,i    ,Simbad,271.14896,-24.44464,3.981071705534986e+30,5370317.963702532,30.6
561,[DFM2004] 256          ,NGC6530     ,1062.0, ,"a,b    ",6.73,"a,b,i  ",13.45,0.89,24.34,-3.38,i    ,Simbad,271.06092,-24.365389999999998,2.187761623949552e+31,5370317.963702532,31.34
562,[DFM2004] 570          ,NGC6530     ,1062.0, ,"a,b    ",6.73,"a,b,i  ",15.39,0.88,23.58,-3.36,i    ,Simbad,271.12004,-24.24592,3.801893963205597e+30,5370317.963702532,30.58
563,[DFM2004] 301          ,NGC6530     ,1062.0, ,"a,b    ",6.73,"a,b,i  ",15.83,0.88,23.35,-3.41,i    ,Simbad,271.06921,-24.294079999999997,2.238721138568347e+30,5370317.963702532,30.35
564,[DFM2004] 637          ,NGC6530     ,1062.0, ,"a,b    ",6.73,"a,b,i  ",14.59,0.86,24.33,-2.93,i    ,Simbad,271.13442000000003,-24.40286,2.1379620895022238e+31,5370317.963702532,31.33
565,[DFM2004] 579          ,NGC6530     ,1062.0, ,"a,b    ",6.73,"a,b,i  ",14.95,0.85,23.95,-3.15,i    ,Simbad,271.12142,-24.36461,8.912509381337441e+30,5370317.963702532,30.95
566,[DFM2004] 748          ,NGC6530     ,1062.0, ,"a,b    ",6.73,"a,b,i  ",16.25,0.84,23.05,-3.53,i    ,Simbad,271.17037,-24.286279999999998,1.1220184543019653e+30,5370317.963702532,30.05
567,[DFM2004] 151          ,NGC6530     ,1062.0, ,"a,b    ",6.73,"a,b,i  ",15.58,0.84,23.36,-3.49,i    ,Simbad,271.03262,-24.38675,2.2908676527677698e+30,5370317.963702532,30.36
568,[DFM2004] 561          ,NGC6530     ,1062.0, ,"a,b    ",6.73,"a,b,i  ",16.82,0.84,22.79,-3.56,i    ,Simbad,271.11762000000004,-24.43,6.1659500186148096e+29,5370317.963702532,29.79
569,[DFM2004] 72           ,NGC6530     ,1062.0, ,"a,b    ",6.73,"a,b,i  ",15.28,0.83,23.64,-3.32,i    ,Simbad,271.00032999999996,-24.32,4.3651583224016655e+30,5370317.963702532,30.64
570,[DFM2004] 10           ,NGC6530     ,1062.0, ,"a,b    ",6.73,"a,b,i  ",14.5,0.82,23.93,-3.34,i    ,Simbad,270.95862,-24.35219,8.51138038202376e+30,5370317.963702532,30.93
571,[DFM2004] 588          ,NGC6530     ,1062.0, ,"a,b    ",6.73,"a,b,i  ",15.56,0.82,24.34,-2.51,i    ,Simbad,271.12221,-24.4245,2.187761623949552e+31,5370317.963702532,31.34
572,[DFM2004] 395          ,NGC6530     ,1062.0, ,"a,b    ",6.73,"a,b,i  ",14.71,0.8,23.92,-3.26,i    ,Simbad,271.08796,-24.33147,8.317637711026742e+30,5370317.963702532,30.92
573,[DFM2004] 455          ,NGC6530     ,1062.0, ,"a,b    ",6.73,"a,b,i  ",12.64,0.79,23.98,-4.03,i    ,Simbad,271.09812,-24.354670000000002,9.54992586021437e+30,5370317.963702532,30.98
574,[DFM2004] 546          ,NGC6530     ,1062.0, ,"a,b    ",6.73,"a,b,i  ",13.77,0.77,24.16,-3.39,i    ,Simbad,271.11421,-24.399,1.445439770745928e+31,5370317.963702532,31.16
575,[DFM2004] 677          ,NGC6530     ,1062.0, ,"a,b    ",6.73,"a,b,i  ",14.54,0.77,22.93,-4.31,i    ,Simbad,271.147,-24.295189999999998,8.511380382023758e+29,5370317.963702532,29.93
576,[DFM2004] 33           ,NGC6530     ,1062.0, ,"a,b    ",6.73,"a,b,i  ",16.73,0.76,22.66,-3.7,i    ,Simbad,270.97708,-24.38606,4.570881896148752e+29,5370317.963702532,29.66
577,[DFM2004] 246          ,NGC6530     ,1062.0, ,"a,b    ",6.73,"a,b,i  ",14.61,0.76,24.01,-3.2,i    ,Simbad,271.0585,-24.39419,1.023292992280758e+31,5370317.963702532,31.01
578,[DFM2004] 197          ,NGC6530     ,1062.0, ,"a,b    ",6.73,"a,b,i  ",15.25,0.76,23.15,-3.81,i    ,Simbad,271.04475,-24.33983,1.4125375446227497e+30,5370317.963702532,30.15
579,[DFM2004] 5            ,NGC6530     ,1062.0, ,"a,b    ",6.73,"a,b,i  ",14.84,0.76,23.77,-3.35,i    ,Simbad,270.95112,-24.37314,5.888436553555884e+30,5370317.963702532,30.77
580,[DFM2004] 416          ,NGC6530     ,1062.0, ,"a,b    ",6.73,"a,b,i  ",14.23,0.75,22.92,-4.44,i    ,Simbad,271.09087,-24.2345,8.317637711026744e+29,5370317.963702532,29.92
581,[DFM2004] 37           ,NGC6530     ,1062.0, ,"a,b    ",6.73,"a,b,i  ",14.61,0.75,24.07,-3.13,i    ,Simbad,270.98028999999997,-24.28333,1.1748975549395304e+31,5370317.963702532,31.07
582,[DFM2004] 470          ,NGC6530     ,1062.0, ,"a,b    ",6.73,"a,b,i  ",14.19,0.73,23.86,-3.5,i    ,Simbad,271.101,-24.30869,7.244359600749892e+30,5370317.963702532,30.86
583,[DFM2004] 136          ,NGC6530     ,1062.0, ,"a,b    ",6.73,"a,b,i  ",17.94,0.72,22.75,-3.11,i    ,Simbad,271.02654,-24.27094,5.6234132519034904e+29,5370317.963702532,29.75
584,[DFM2004] 750          ,NGC6530     ,1062.0, ,"a,b    ",6.73,"a,b,i  ",14.62,0.72,23.74,-3.45,i    ,Simbad,271.17275,-24.31519,5.495408738576226e+30,5370317.963702532,30.74
585,[DFM2004] 52           ,NGC6530     ,1062.0, ,"a,b    ",6.73,"a,b,i  ",12.64,0.71,23.86,-4.12,i    ,Simbad,270.991,-24.42636,7.244359600749892e+30,5370317.963702532,30.86
586,[DFM2004] 444          ,NGC6530     ,1062.0, ,"a,b    ",6.73,"a,b,i  ",14.02,0.71,23.9,-3.53,i    ,Simbad,271.09567000000004,-24.35686,7.943282347242789e+30,5370317.963702532,30.9
587,[DFM2004] 288          ,NGC6530     ,1062.0, ,"a,b    ",6.73,"a,b,i  ",16.9,0.71,22.72,-3.56,i    ,Simbad,271.06625,-24.31286,5.2480746024977126e+29,5370317.963702532,29.72
588,[DFM2004] 24           ,NGC6530     ,1062.0, ,"a,b    ",6.73,"a,b,i  ",14.7,0.69,23.88,-3.28,i    ,Simbad,270.973,-24.35661,7.585775750291821e+30,5370317.963702532,30.88
589,[DFM2004] 230          ,NGC6530     ,1062.0, ,"a,b    ",6.73,"a,b,i  ",14.34,0.67,23.77,-3.53,i    ,Simbad,271.05478999999997,-24.30697,5.888436553555884e+30,5370317.963702532,30.77
590,[DFM2004] 567          ,NGC6530     ,1062.0, ,"a,b    ",6.73,"a,b,i  ",14.17,0.66,24.07,-3.29,i    ,Simbad,271.11917,-24.31575,1.1748975549395304e+31,5370317.963702532,31.07
591,[DFM2004] 146          ,NGC6530     ,1062.0, ,"a,b    ",6.73,"a,b,i  ",13.28,0.63,24.35,-3.36,i    ,Simbad,271.03129,-24.37444,2.238721138568347e+31,5370317.963702532,31.35
592,[DFM2004] 84           ,NGC6530     ,1062.0, ,"a,b    ",6.73,"a,b,i  ",14.44,0.62,22.94,-4.3,i    ,Simbad,271.00279,-24.34036,8.709635899560832e+29,5370317.963702532,29.94
593,[DFM2004] 439          ,NGC6530     ,1062.0, ,"a,b    ",6.73,"a,b,i  ",16.78,0.59,22.51,-3.79,i    ,Simbad,271.09504,-24.274,3.235936569296294e+29,5370317.963702532,29.51
594,[DFM2004] 705          ,NGC6530     ,1062.0, ,"a,b    ",6.73,"a,b,i  ",15.28,0.59,22.83,-4.07,i    ,Simbad,271.15492,-24.40031,6.76082975391979e+29,5370317.963702532,29.83
595,[DFM2004] 254          ,NGC6530     ,1062.0, ,"a,b    ",6.73,"a,b,i  ",16.23,0.57,23.14,-3.38,i    ,Simbad,271.05992000000003,-24.25928,1.3803842646028868e+30,5370317.963702532,30.14
596,[DFM2004] 667          ,NGC6530     ,1062.0, ,"a,b    ",6.73,"a,b,i  ",12.85,0.56,23.87,-4.0,i    ,Simbad,271.14354,-24.32394,7.413102413009193e+30,5370317.963702532,30.87
597,[DFM2004] 543          ,NGC6530     ,1062.0, ,"a,b    ",6.73,"a,b,i  ",13.35,0.55,23.25,-4.42,i    ,Simbad,271.11367,-24.32936,1.7782794100389228e+30,5370317.963702532,30.25
598,[DFM2004] 796          ,NGC6530     ,1062.0, ,"a,b    ",6.73,"a,b,i  ",13.08,0.55,24.19,-3.58,i    ,Simbad,271.19137,-24.45531,1.5488166189124859e+31,5370317.963702532,31.19
599,[DFM2004] 419          ,NGC6530     ,1062.0, ,"a,b    ",6.73,"a,b,i  ",13.92,0.53,23.39,-4.05,i    ,Simbad,271.09117000000003,-24.342579999999998,2.4547089156850335e+30,5370317.963702532,30.39
600,[DFM2004] 473          ,NGC6530     ,1062.0, ,"a,b    ",6.73,"a,b,i  ",12.28,0.52,22.56,-5.52,i    ,Simbad,271.10137000000003,-24.25467,3.630780547701003e+29,5370317.963702532,29.56
601,[DFM2004] 385          ,NGC6530     ,1062.0, ,"a,b    ",6.73,"a,b,i  ",14.33,0.5,22.71,-4.55,i    ,Simbad,271.08642000000003,-24.46494,5.1286138399136586e+29,5370317.963702532,29.71
602,[DFM2004] 31           ,NGC6530     ,1062.0, ,"a,b    ",6.73,"a,b,i  ",14.21,0.45,23.06,-4.25,i    ,Simbad,270.97508,-24.44586,1.1481536214968795e+30,5370317.963702532,30.06
603,[DFM2004] 432          ,NGC6530     ,1062.0, ,"a,b    ",6.73,"a,b,i  ",14.72,0.44,22.8,-4.3,i    ,Simbad,271.094,-24.47806,6.309573444801943e+29,5370317.963702532,29.8
604,[DFM2004] 735          ,NGC6530     ,1062.0, ,"a,b    ",6.73,"a,b,i  ",14.95,0.43,22.48,-4.53,i    ,Simbad,271.16512,-24.26972,3.0199517204020194e+29,5370317.963702532,29.48
605,[DFM2004] 693          ,NGC6530     ,1062.0, ,"a,b    ",6.73,"a,b,i  ",13.05,0.39,23.31,-4.46,i    ,Simbad,271.15067,-24.333579999999998,2.0417379446695234e+30,5370317.963702532,30.31
606,[DFM2004] 192          ,NGC6530     ,1062.0, ,"a,b    ",6.73,"a,b,i  ",12.86,0.38,22.28,-5.56,i    ,Simbad,271.04275,-24.34789,1.905460717963252e+29,5370317.963702532,29.28
607,[DFM2004] 381          ,NGC6530     ,1062.0, ,"a,b    ",6.73,"a,b,i  ",13.07,0.33,23.2,-4.55,i    ,Simbad,271.08567,-24.41544,1.584893192461111e+30,5370317.963702532,30.2
608,Cl Melotte 22 1280     ,Pleiades    ,134.0, ,k      ,8.12,"a,b    ",14.45,1.4,22.44,-2.61,51   ,Simbad,56.76492,24.15972,2.7542287033381747e+29,131825673.85564047,29.44
609,Cl Melotte 22 686      ,Pleiades    ,134.0, ,k      ,8.12,"a,b    ",13.55,1.39,22.75,-2.89,51   ,Simbad,56.387209999999996,24.30325,5.6234132519034904e+29,131825673.85564047,29.75
610,Cl* Melotte 22 HCG71   ,Pleiades    ,134.0, ,k      ,8.12,"a,b    ",14.36,1.37,22.21,-3.17,51   ,Simbad,55.58975,24.66467,1.621810097358933e+29,131825673.85564047,29.21
611,Cl Melotte 22 347      ,Pleiades    ,134.0, ,k      ,8.12,"a,b    ",13.88,1.37,22.54,-3.08,51   ,Simbad,56.11371,24.843970000000002,3.46736850452531e+29,131825673.85564047,29.54
612,Cl Melotte 22 762      ,Pleiades    ,134.0, ,k      ,8.12,"a,b    ",14.11,1.36,22.33,-3.12,51   ,Simbad,56.43366999999999,24.07411,2.1379620895022238e+29,131825673.85564047,29.33
613,Cl Melotte 22 1094     ,Pleiades    ,134.0, ,k      ,8.12,"a,b    ",13.9,1.36,22.6,-2.96,51   ,Simbad,56.64962,23.967029999999998,3.9810717055349854e+29,131825673.85564047,29.6
614,Cl Melotte 22 1355     ,Pleiades    ,134.0, ,k      ,8.12,"a,b    ",13.9,1.36,22.59,-3.0,51   ,Simbad,56.825590000000005,24.03651,3.890451449942805e+29,131825673.85564047,29.59
615,Cl* Melotte 22 HCG65   ,Pleiades    ,134.0, ,k      ,8.12,"a,b    ",13.34,1.32,22.57,-3.16,51   ,Simbad,55.51596,24.71261,3.7153522909717275e+29,131825673.85564047,29.57
616,Cl Melotte 22 2208     ,Pleiades    ,134.0, ,k      ,8.12,"a,b    ",14.3,1.32,22.42,-3.01,51   ,Simbad,57.314080000000004,24.56731,2.6302679918953922e+29,131825673.85564047,29.42
617,Cl Melotte 22 133      ,Pleiades    ,134.0, ,k      ,8.12,"a,b    ",14.14,1.31,22.43,-2.97,51   ,Simbad,55.903830000000006,24.39394,2.691534803926914e+29,131825673.85564047,29.43
618,Cl Melotte 22 974      ,Pleiades    ,134.0, ,k      ,8.12,"a,b    ",13.84,1.3,21.93,-3.55,51   ,Simbad,56.58529,24.78547,8.511380382023758e+28,131825673.85564047,28.93
619,Cl Melotte 22 890      ,Pleiades    ,134.0, ,k      ,8.12,"a,b    ",14.59,1.29,22.02,-3.3,51   ,Simbad,56.53125,24.37439,1.0471285480508986e+29,131825673.85564047,29.02
620,Cl Melotte 22 2548     ,Pleiades    ,134.0, ,k      ,8.12,"a,b    ",13.9,1.29,21.98,-3.48,51   ,Simbad,57.521080000000005,24.124029999999998,9.54992586021437e+28,131825673.85564047,28.98
621,Cl Melotte 22 554      ,Pleiades    ,134.0, ,k      ,8.12,"a,b    ",13.7,1.28,22.26,-3.27,51   ,Simbad,56.29996,24.58619,1.81970085860999e+29,131825673.85564047,29.26
622,Cl Melotte 22 1531     ,Pleiades    ,134.0, ,k      ,8.12,"a,b    ",13.46,1.23,22.56,-3.0,51   ,Simbad,56.92267,23.97194,3.630780547701003e+29,131825673.85564047,29.56
